FechaCierre,Descripcion,Estado,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago
2025-10-14T15:31:00,SERVICIO DE RED DE ESTACIONES FIJAS PARA EL MONITOREO DE VARIABLES POBLACIONALES DE LOS RECURSOS ERIZO ALMEJA Y LUGA ROJA EN LAS REGIONES DE LOS LAGOS Y AYSÉN,Activa,Servicio Nacional del Consumidor,División de Compras,Temuco,Región de La Araucanía,Juan Pérez,Encargado de Licitaciones,2,Privado,3375155.0,Licitación Pública,juan.pérez@gob.cl
2025-10-06T15:30:00,SERVICIOS DE VIGILANCIA EN EDIFICIOS CORPORATIVOS TALCAHUANO VALPARAÍSO Y PUERTO MONTT,Activa,Dirección del Trabajo,Sección de Licitaciones,Ñuñoa,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Supervisor de Contratos,2,Privado,4591.0,Licitación Pública,luis.fernández@municipalidad.cl
2025-10-07T18:01:00,CONTRATO SUMINISTRO DE TORTAS,Activa,Superintendencia de Educación,Departamento de Adquisiciones,Ñuñoa,Región de Los Ríos,Mónica Herrera,Administrador de Contratos,3,Mixto,394186.0,Trato Directo,mónica.herrera@gob.cl
2025-10-13T17:30:00,SERVICIO DE TRANSPORTE PRIVADO DE PASAJEROS,Activa,Ministerio de Salud,Área de Contrataciones,La Serena,Región Aysén del General Carlos Ibáñez del Campo,Carlos Silva,Supervisor de Contratos,3,Mixto,449585.0,Convenio Marco,carlos.silva@gobierno.cl
2025-10-07T15:00:00,ADQ DE VIGAS METÁLICAS PARA FAENAS DE LA DRV-ÑUBLE,Activa,Gobierno Regional del Biobío,Unidad de Compras,Ñuñoa,Región Metropolitana,Carlos Silva,Supervisor de Contratos,1,Público,77878.0,Licitación Privada,carlos.silva@gobierno.cl
2025-10-14T15:00:00,ARRIEND RODILLO COMPACTADOR RETROEXCAVADORA CAMIÓN,Activa,Ministerio de Educación,Unidad de Compras,Viña del Mar,Región de Atacama,Fernando Ramírez,Analista de Compras,2,Privado,61268.0,Trato Directo,fernando.ramírez@gobierno.cl
2025-10-10T15:00:00,CURSO TSP SENCE SISTEMA CERRADO “FABRICACIÓN E INSTALACION DE VENTANAS EN TERMOPANEL”,Activa,Fiscalía Nacional,Departamento de Adquisiciones,Maipú,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Analista de Compras,2,Privado,246315.0,Compra Agilizada,fernando.ramírez@municipalidad.cl
2025-10-06T15:15:00,Suscripción Anual de 82 licencias Meraki 2025-2026,Activa,Gobierno Regional del Biobío,Unidad de Compras,Viña del Mar,Región del Maule,Roberto Martínez,Encargado de Licitaciones,3,Mixto,1986153.0,Licitación Pública,roberto.martínez@municipalidad.cl
2025-10-10T20:00:00,ADQUISICIÓN DE 75 UPS ADMINISTRABLES MONITOREABLES Y CON NOTIFICACIONES,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Rancagua,Región de Tarapacá,Isabel Sánchez,Jefe de Compras,2,Privado,6525.0,Compra Agilizada,isabel.sánchez@gobierno.cl
2025-10-06T17:32:00,ICC. 	Suministro de materiales de carpintería y otros para la Sub-Unidad de Mantenimiento del HCSBA,Activa,Ministerio de Educación,Sección de Licitaciones,Temuco,Región de Valparaíso,Juan Pérez,Jefe de Compras,3,Mixto,60299.0,Subasta Inversa,juan.pérez@gobierno.cl
2025-10-06T15:30:00,PCV - Servicio de Vigilancia,Activa,Fiscalía Nacional,Área de Contrataciones,Rancagua,Región de Valparaíso,Luis Fernández,Analista de Compras,2,Privado,70119.0,Compra Agilizada,luis.fernández@gobierno.cl
2025-10-06T15:30:00,PTF SUM. IMPLANTES CERVICALES PARA VIA ANTERIOR,Activa,Ministerio de Obras Públicas,Unidad de Compras,La Serena,Región del Biobío,Luis Fernández,Encargado de Licitaciones,3,Mixto,76478.0,Convenio Marco,luis.fernández@gobierno.cl
2025-10-06T15:30:00,CSP - Servicio de Mantención de Paisajismo Poda,Activa,Ministerio de Salud,Sección de Licitaciones,Temuco,Región de Los Lagos,Luis Fernández,Especialista en Compras,2,Privado,1415394.0,Licitación Privada,luis.fernández@municipalidad.cl
2025-10-13T15:30:00,PTF ADQUISICION KIT SOLO DE COMPONENTE FEMORAL CONICO,Activa,Fiscalía Nacional,Unidad de Compras,Providencia,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Supervisor de Contratos,1,Público,112703.0,Compra Agilizada,luis.fernández@municipalidad.cl
2025-10-06T15:30:00,JLL CONTRATACION SERVICIO DE TRASLADO DE MOBILIARIO E INSUMOS CLINICOS DE USO GENERAL EN CAMIÓN DE CARGA PARA EL HOSPITAL CLINICO SAN BORJA ARRIARAN.,Activa,Instituto de Previsión Social,Unidad de Compras,Viña del Mar,Región del Biobío,Patricia López,Supervisor de Contratos,1,Público,75062.0,Licitación Privada,patricia.lópez@gob.cl
2025-10-06T15:30:00,JCD ADQ. DE CARGAS Y STAPLER PARA COMPLEMENTAR,Activa,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Providencia,Región de Tarapacá,Roberto Martínez,Administrador de Contratos,2,Privado,782290.0,Licitación Pública,roberto.martínez@gobierno.cl
2025-10-20T15:30:00,VDH Servicio de mantención preventiva y correctiva de equipos médicos,Activa,Servicio Nacional de Salud,Sección de Licitaciones,Temuco,Región de Coquimbo,Carmen Díaz,Supervisor de Contratos,2,Privado,103031.0,Subasta Inversa,carmen.díaz@gob.cl
2025-10-08T15:30:00,PTF KIT DE FIJADORES EXTERNOS TIPO MONOLATERAL Y ACCESORIOS,Activa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Temuco,Región de Valparaíso,Mónica Herrera,Encargado de Licitaciones,2,Privado,81817.0,Subasta Inversa,mónica.herrera@gobierno.cl
2025-11-03T15:30:00,ICC. Servicio de Mantención Preventiva y Correctiva de Ascensores y Montacargas del Hospital Clínico San Borja Arriarán ,Activa,Ministerio de Obras Públicas,Área de Contrataciones,Las Condes,Región del Libertador General Bernardo O'Higgins,Carlos Silva,Supervisor de Contratos,3,Mixto,50513.0,Licitación Pública,carlos.silva@gobierno.cl
2025-10-20T15:30:00,VDH - Mantenimiento equipos RX mediana complejidad,Activa,Ministerio de Salud,Departamento de Adquisiciones,Providencia,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Jefe de Compras,2,Privado,1724846.0,Subasta Inversa,carlos.silva@gobierno.cl
2025-10-13T15:30:00,GSP SUMINISTRO DE MEDICAMENTO INSULINA HUMANA GLARGINA RECOMBINANTE LAPIZ PRECARGADO 100UIML 3ML CON EQUIPOS EN COMODATO,Activa,Municipalidad de Concepción,Sección de Licitaciones,Talca,Región Metropolitana,Mónica Herrera,Especialista en Compras,3,Mixto,4220946.0,Trato Directo,mónica.herrera@municipalidad.cl
2025-10-06T15:30:00,GSP SUMINISTRO DE MEDICAMENTOS PANCREATINA 10.000 UI Y 25.000 UI,Activa,Dirección del Trabajo,Área de Contrataciones,Viña del Mar,Región del Maule,Diego Morales,Analista de Compras,1,Público,48990.0,Subasta Inversa,diego.morales@gobierno.cl
2025-10-13T15:30:00,GSP SUMINISTRO DE MEDICAMENTO FIBRINÓGENO HUMANO 1 GR,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Rancagua,Región del Maule,Carlos Silva,Especialista en Compras,1,Público,215004.0,Compra Agilizada,carlos.silva@gob.cl
2025-10-06T15:30:00,VDH Adquisición de de instrumental de oftalmología para el HCSBA,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Chillán,Región de Los Ríos,Fernando Ramírez,Supervisor de Contratos,3,Mixto,626101.0,Subasta Inversa,fernando.ramírez@municipalidad.cl
2025-10-17T15:30:00,Diseño de Arquitectura y Especialidades CAT,Activa,Gobierno Regional del Biobío,Departamento de Adquisiciones,Rancagua,Región de Valparaíso,Isabel Sánchez,Jefe de Compras,3,Mixto,327696.0,Convenio Marco,isabel.sánchez@municipalidad.cl
2025-10-09T15:00:00,CONTRATACIÓN DE SERVICIO EXTERNO DE GUARDIAS,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Providencia,Región de Antofagasta,María González,Encargado de Licitaciones,1,Público,970856.0,Trato Directo,maría.gonzález@municipalidad.cl
2025-10-22T17:00:00,SERVICIO DE ASEO PARA EL HOSPITAL SAN ANTONIO DE PUTAENDO ,Activa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Punta Arenas,Región de Coquimbo,Juan Pérez,Administrador de Contratos,2,Privado,169354.0,Compra Agilizada,juan.pérez@gob.cl
2025-10-07T13:21:00,COMPRA DE SERVICIO DE PERSONAL MEDICO Y NO MEDICO,Activa,Municipalidad de Santiago,Área de Contrataciones,La Serena,Región de Los Ríos,Roberto Martínez,Especialista en Compras,2,Privado,50101.0,Licitación Privada,roberto.martínez@municipalidad.cl
2025-10-07T21:00:00,COMPRA DE ZAPATOS DE SEGURIDAD.,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Talca,Región Aysén del General Carlos Ibáñez del Campo,Diego Morales,Administrador de Contratos,2,Privado,266322.0,Compra Agilizada,diego.morales@gobierno.cl
2025-10-07T15:37:00,Cargas para filtros de Dialisis,Activa,Servicio Nacional del Consumidor,Área de Contrataciones,Valparaíso,Región Aysén del General Carlos Ibáñez del Campo,María González,Supervisor de Contratos,2,Privado,543290.0,Licitación Pública,maría.gonzález@gob.cl
2025-10-08T16:22:00,Compra de insumos para pacientes,Activa,Municipalidad de Concepción,Sección de Licitaciones,Viña del Mar,Región de Tarapacá,Roberto Martínez,Encargado de Licitaciones,3,Mixto,19738.0,Subasta Inversa,roberto.martínez@gob.cl
2025-10-09T16:00:00,SUMINISTRO DE SEVOFLURANO,Activa,Gobierno Regional del Biobío,División de Compras,Las Condes,Región de Magallanes y de la Antártica Chilena,Fernando Ramírez,Jefe de Compras,2,Privado,125805.0,Compra Agilizada,fernando.ramírez@gob.cl
2025-10-23T16:00:00,SUMINISTRO DE INSUMOS Y DETERMINACIONES PARA UMT,Activa,Superintendencia de Educación,División de Compras,Chillán,Región de Los Ríos,Ana Rodríguez,Coordinador de Adquisiciones,2,Privado,40486.0,Licitación Privada,ana.rodríguez@municipalidad.cl
2025-10-27T20:00:00,Suministro Protesis de Rodilla 2,Activa,Gobierno Regional del Biobío,Departamento de Adquisiciones,Antofagasta,Región de Magallanes y de la Antártica Chilena,Diego Morales,Coordinador de Adquisiciones,2,Privado,2455279.0,Subasta Inversa,diego.morales@municipalidad.cl
2025-10-06T16:00:00,PRESTACIONES VASCULARES,Activa,Dirección del Trabajo,Área de Contrataciones,Talca,Región de La Araucanía,Fernando Ramírez,Administrador de Contratos,2,Privado,32616.0,Licitación Pública,fernando.ramírez@gobierno.cl
2025-10-07T16:00:00,CONV. INSUMOS Y REACTIVOS PARA EXÁMENES DE MICROBIOLOGÍA CON PROVISIÓN DE EQUIPAMIENTO RED SSAN,Activa,Ministerio de Obras Públicas,Sección de Licitaciones,Viña del Mar,Región de Los Ríos,Juan Pérez,Especialista en Compras,1,Público,803986.0,Subasta Inversa,juan.pérez@gobierno.cl
2025-10-07T15:30:00,MANTENCIÓN CORRECTIVA CLÍNICA DENTAL MÓVIL HCHF-44,Activa,Municipalidad de Concepción,Sección de Licitaciones,Providencia,Región de Valparaíso,Diego Morales,Encargado de Licitaciones,1,Público,348773.0,Convenio Marco,diego.morales@municipalidad.cl
2025-10-09T15:30:00,ADQUISICIÓN DE PASTAS DENTALES APS,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Antofagasta,Región de Los Ríos,María González,Administrador de Contratos,2,Privado,418714.0,Subasta Inversa,maría.gonzález@gobierno.cl
2025-10-13T15:30:00,ADQUISIÓN INSUMOS DENTALES CLÍNICAS MÓVILES DSSAN,Activa,Servicio Nacional de Salud,Sección de Licitaciones,Viña del Mar,Región de Magallanes y de la Antártica Chilena,Luis Fernández,Supervisor de Contratos,2,Privado,1242644.0,Licitación Privada,luis.fernández@municipalidad.cl
2025-11-07T15:00:00,Suministro de Gases Clínicos y Gases Especiales para el Hospital Clínico de Magallanes,Activa,Municipalidad de Valparaíso,Unidad de Compras,Chillán,Región del Maule,María González,Administrador de Contratos,1,Público,842808.0,Compra Agilizada,maría.gonzález@gob.cl
2025-10-28T17:34:00,SERVICIOS EJECUCIÓN DE EXÁMENES PET-CT Y SPECT-CT,Activa,Ministerio de Salud,Departamento de Adquisiciones,La Serena,Región de Magallanes y de la Antártica Chilena,Mónica Herrera,Jefe de Compras,2,Privado,550747.0,Licitación Pública,mónica.herrera@municipalidad.cl
2025-10-06T15:00:00,IMPLANTES E INSUMOS TMT HCM 2025-2027,Activa,Ministerio de Educación,Sección de Licitaciones,Chillán,Región Aysén del General Carlos Ibáñez del Campo,Ana Rodríguez,Analista de Compras,3,Mixto,671061.0,Licitación Pública,ana.rodríguez@gobierno.cl
2025-10-13T15:01:00,INSUMOS Y ACCESORIOS DE EQUIPOS MÉDICOS 2026-2027,Activa,Servicio de Impuestos Internos,División de Compras,Punta Arenas,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Administrador de Contratos,3,Mixto,68141.0,Subasta Inversa,luis.fernández@gob.cl
2025-10-16T15:00:00,REACTIVOS PARA LA REALIZACIÓN DE EXÁMENES PCR EN T,Activa,Ministerio de Educación,Unidad de Compras,Ñuñoa,Región de Coquimbo,María González,Administrador de Contratos,1,Público,31081.0,Licitación Privada,maría.gonzález@gobierno.cl
2025-10-06T15:00:00,INSUMOS PARA CIRUGIAS DIGESTIVAS,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Viña del Mar,Región de Magallanes y de la Antártica Chilena,Diego Morales,Jefe de Compras,2,Privado,775918.0,Trato Directo,diego.morales@municipalidad.cl
2025-10-16T15:00:00,INSUMOS PARA ENDOSCOPIA,Activa,Municipalidad de Santiago,Sección de Licitaciones,Viña del Mar,Región de Antofagasta,Roberto Martínez,Administrador de Contratos,2,Privado,662135.0,Licitación Pública,roberto.martínez@municipalidad.cl
2025-10-07T15:00:00,INSUMOS DE HEMODINAMIA VASCULAR HCM 2025-2026,Activa,Ministerio de Obras Públicas,Área de Contrataciones,Maipú,Región del Libertador General Bernardo O'Higgins,Ana Rodríguez,Coordinador de Adquisiciones,3,Mixto,353085.0,Licitación Privada,ana.rodríguez@municipalidad.cl
2025-10-06T15:00:00,INSUMOS MEDICOS PARA CAE Y C.R. DE LA MUJER ,Activa,Municipalidad de Santiago,Sección de Licitaciones,Santiago,Región Metropolitana,Isabel Sánchez,Analista de Compras,3,Mixto,1223836.0,Compra Agilizada,isabel.sánchez@gob.cl
2025-10-07T15:00:00,ANTISEPTICOS Y DESINFECTANTES HCM 2026-2027,Activa,Superintendencia de Educación,División de Compras,Las Condes,Región de Atacama,Juan Pérez,Administrador de Contratos,1,Público,128348.0,Convenio Marco,juan.pérez@gob.cl
2025-10-20T15:00:00,Contratación de Servicio de Bodegaje Externo para el Hospital Clínico de Magallanes,Activa,Dirección del Trabajo,Área de Contrataciones,Talca,Región de Los Ríos,Ana Rodríguez,Encargado de Licitaciones,1,Público,60331.0,Convenio Marco,ana.rodríguez@gob.cl
2025-10-07T14:24:00,Contratación de Servicios Hoteleros para relatores,Activa,Municipalidad de Santiago,Unidad de Compras,Maipú,Región de La Araucanía,Diego Morales,Encargado de Licitaciones,2,Privado,170539.0,Compra Agilizada,diego.morales@gob.cl
2025-10-06T15:00:00,PAN FRESCO HCM 2025-2026,Activa,Servicio Nacional del Consumidor,Área de Contrataciones,Maipú,Región del Libertador General Bernardo O'Higgins,Mónica Herrera,Coordinador de Adquisiciones,1,Público,19899.0,Trato Directo,mónica.herrera@municipalidad.cl
2025-10-27T15:00:00,INSUMOS MÉDICOS PARA UPC 2026-2027 ,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Talca,Región de Tarapacá,Carlos Silva,Analista de Compras,1,Público,208008.0,Subasta Inversa,carlos.silva@municipalidad.cl
2025-10-27T15:00:00,INSUMOS PARA TERAPIA VAC,Activa,Servicio Nacional de Salud,Sección de Licitaciones,Talca,Región de Tarapacá,Carmen Díaz,Supervisor de Contratos,2,Privado,214900.0,Licitación Privada,carmen.díaz@municipalidad.cl
2025-10-07T09:00:00,PRESTACIONES TRANSITORIAS DE AGENTES COMUNITARIOS,Activa,Ministerio de Obras Públicas,División de Compras,Viña del Mar,Región de Los Lagos,Roberto Martínez,Especialista en Compras,1,Público,83893.0,Subasta Inversa,roberto.martínez@municipalidad.cl
2025-10-13T15:30:00,COMPRA DE SERVICIOS DE EQUIPO QUIRÚRGICO PARA CIRUGÍAS DE COLECTOMÍA RECONSTRUCCIÓN COLOPROCTOLOGÍA HEMICOLECTOMÍA,Activa,Servicio Nacional del Consumidor,Unidad de Compras,La Serena,Región del Libertador General Bernardo O'Higgins,Patricia López,Analista de Compras,2,Privado,72699.0,Licitación Pública,patricia.lópez@gobierno.cl
2025-10-15T17:00:00,CONVENIO REVISION PRUEBAS Y REGISTRO DE CALDERAS DE VAPOR CALEFACCION Y AUTOCLAVES,Activa,Ministerio de Salud,Área de Contrataciones,Chillán,Región Metropolitana,Patricia López,Jefe de Compras,3,Mixto,390769.0,Subasta Inversa,patricia.lópez@municipalidad.cl
2025-10-06T15:03:00,CONVENIO MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS SISTEMA DE ALIMENTACIÓN ININTERRUMPIDA MMA,Activa,Ministerio de Educación,Área de Contrataciones,Maipú,Región de Valparaíso,Roberto Martínez,Coordinador de Adquisiciones,2,Privado,197190.0,Compra Agilizada,roberto.martínez@gobierno.cl
2025-10-07T15:30:00,COMPRA DE SERVICIOS 1° Y 2° CIRUJANO PARA CIRUGIAS DE MENISCOS-ARTROSCOPIA DE RODILLA,Activa,Dirección del Trabajo,Sección de Licitaciones,Maipú,Región de Valparaíso,Juan Pérez,Coordinador de Adquisiciones,1,Público,357694.0,Subasta Inversa,juan.pérez@gob.cl
2025-10-06T15:30:00,1° y 2° Cirujano para Cirugías de LCA-Meniscos,Activa,Dirección del Trabajo,Unidad de Compras,Temuco,Región del Maule,Patricia López,Supervisor de Contratos,1,Público,125562.0,Compra Agilizada,patricia.lópez@gobierno.cl
2025-10-10T16:00:00,AC - TRAUMATOLOGOS PARA FAST TRACK,Activa,Municipalidad de Concepción,Área de Contrataciones,Valparaíso,Región Metropolitana,Mónica Herrera,Analista de Compras,1,Público,198546.0,Convenio Marco,mónica.herrera@gob.cl
2025-10-09T15:03:00,CONVENIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE SALA DE GASES MEDICINALES mma,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Ñuñoa,Región de Coquimbo,Isabel Sánchez,Administrador de Contratos,1,Público,111074.0,Subasta Inversa,isabel.sánchez@municipalidad.cl
2025-10-06T15:30:00,COMPRA DE SERVICIOS 1° Y 2° CIRUJANO PARA CIRUGIAS DE MAMAS,Activa,Municipalidad de Concepción,Sección de Licitaciones,La Serena,Región de Los Lagos,Juan Pérez,Analista de Compras,1,Público,16525.0,Trato Directo,juan.pérez@gobierno.cl
2025-10-06T17:00:00,ARRIENDO CENTRAL DE MONITOREO PARA UTI NEUROQUIRÚRGICA dsb,Activa,Ministerio de Obras Públicas,División de Compras,Antofagasta,Región de Atacama,Diego Morales,Supervisor de Contratos,3,Mixto,28553.0,Compra Agilizada,diego.morales@gobierno.cl
2025-10-13T17:00:00,Convenio en Consignación para Kit Maleta TAVI ccb ,Activa,Dirección del Trabajo,Área de Contrataciones,Antofagasta,Región de Los Ríos,Ana Rodríguez,Especialista en Compras,1,Público,950534.0,Licitación Privada,ana.rodríguez@municipalidad.cl
2025-10-06T15:00:00,ADQUISICIÓN DE MATERIALES NECESARIOS PARA LA ATENCION CLINICA DE USUARIOS DEL SERVICIO DE REHABILITACIÓN DEL HOSPITAL DE LA FAMILIA Y LA COMUNIDAD DE HUÉPIL,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Talca,Región de Tarapacá,Roberto Martínez,Analista de Compras,2,Privado,41277.0,Compra Agilizada,roberto.martínez@gob.cl
2025-10-13T15:30:00,PRESTACIONES DE APOYO CLINICO PROGRAMA PSICOSOCIAL,Activa,Servicio Nacional del Consumidor,División de Compras,Punta Arenas,Región del Maule,Fernando Ramírez,Encargado de Licitaciones,2,Privado,36998.0,Licitación Privada,fernando.ramírez@gob.cl
2025-10-13T16:00:00,CONV. SERV. DE ASEO PARA TODO EL HOSPITAL DE YUMBE,Activa,Gobierno Regional del Biobío,Área de Contrataciones,La Serena,Región de Atacama,Juan Pérez,Administrador de Contratos,2,Privado,20746.0,Licitación Pública,juan.pérez@municipalidad.cl
2025-10-27T17:00:00,UNIFORME CONDUCTORES Y CUARTO TURNO TENS TRASLADO,Activa,Gobierno Regional del Biobío,Área de Contrataciones,La Serena,Región del Maule,Juan Pérez,Especialista en Compras,3,Mixto,25064.0,Subasta Inversa,juan.pérez@gob.cl
